Date,Corn Price,Wheat Price,Soybean Price,Cotton Price,Live Cattle,Soy Oil,Crush Margin,Soybean meal
8/14/18,362.25,541.75,864.5,83.41,107.975,27.16,#N/A,#N/A
8/15/18,361.5,532.25,857.5,81.08,108.325,27.38,#N/A,#N/A
8/16/18,365.25,542.25,885.5,82.13,108.325,27.65,2.66,344.6
8/17/18,364.25,560.5,881.5,81.75,109.425,27.73,#N/A,#N/A
8/20/18,362,542.25,881.75,83.1,109.075,28.04,#N/A,#N/A
8/21/18,359.75,527.25,874.5,83.5,109.275,28.09,#N/A,#N/A
8/22/18,352.5,526,858.25,82.52,108.225,27.72,#N/A,#N/A
8/23/18,346.75,522,842,81.73,107.95,27.78,2.71,322.7
8/24/18,348.5,514.75,842,81.81,106.25,#N/A,#N/A,#N/A
8/27/18,346.75,499.25,834.75,83.52,108.2,28.12,#N/A,#N/A
8/28/18,341,498.25,820.5,83.81,107.8,27.93,#N/A,#N/A
8/29/18,341.25,515.75,823.25,82.97,109.175,27.2,#N/A,#N/A
8/30/18,341,508,819.5,82.42,109.8,27.2,2.71,309.9
8/31/18,351,518.5,833,82.31,106.8,27.2,#N/A,#N/A
9/4/18,354.5,502.75,832,82.78,109.875,27.6,#N/A,#N/A
9/5/18,351.75,493.75,825.5,81.71,109.05,27.6,#N/A,#N/A
9/6/18,353.5,486,826.75,81.38,108.9,27.6,2.9,321.4
9/7/18,354.25,486.25,832,82.13,109.95,27.6,#N/A,#N/A
9/10/18,355.5,504,833.5,83.93,110.15,27.6,#N/A,#N/A
9/11/18,355.25,493.75,820.25,83.03,109.3,27.6,#N/A,#N/A
9/12/18,341.5,481.75,829,82.76,111.475,27.6,#N/A,#N/A
9/13/18,336.25,471.75,822.75,81.62,110.8,#N/A,2.97,321.4
9/14/18,337,480,821.5,81.9,113.8,27.12,#N/A,#N/A
9/17/18,348,506.25,823.5,81.51,113.425,27.06,#N/A,#N/A
9/18/18,343.25,510.5,814,79.15,113.225,26.75,#N/A,#N/A
9/19/18,345.75,522.5,830,79.63,113.1,26.88,#N/A,#N/A
9/20/18,352.5,524,850.25,79.07,112.45,27.23,2.79,321.9
9/21/18,357.25,521.75,847.25,79.28,113.075,27.72,#N/A,#N/A
9/24/18,360.5,527,841,78.73,112.175,27.89,#N/A,#N/A
9/25/18,363.75,520.75,845.75,80.41,112.35,28.11,#N/A,#N/A
9/26/18,363,517.5,850,79,113.875,27.6,#N/A,#N/A
9/27/18,364.75,513,855,78.12,113.225,27.6,2.8,318.3
9/28/18,356.25,509,845.5,76.76,113.45,27.6,#N/A,#N/A
10/1/18,365.75,509.5,857.75,76.7,113.675,28.89,#N/A,#N/A
10/2/18,367.5,519.25,866,76.58,113.975,29.24,#N/A,#N/A
10/3/18,364.75,515.25,861.5,76.85,113.2,29.72,#N/A,#N/A
10/4/18,367.5,518,859.25,76.39,113.625,29.49,2.82,318.2
10/5/18,368.25,521,869,76.49,113.8,29.29,#N/A,#N/A
10/8/18,366.5,514,869.75,77.94,114.175,#N/A,#N/A,#N/A
10/9/18,364.5,515,863,77.4,113.35,29.14,#N/A,#N/A
10/10/18,362.75,510.5,852.25,76.8,112.075,28.81,#N/A,#N/A
10/11/18,369.25,508,858.25,76.81,112.625,28.9,2.82,322.8
10/12/18,373.75,517.25,867.5,78.37,112.325,29.27,#N/A,#N/A
10/15/18,378.25,525,891.5,78.72,113.375,29.64,#N/A,#N/A
10/16/18,375.25,523.5,884.75,78.33,112.65,29.54,#N/A,#N/A
10/17/18,374.25,517.5,885.75,77.92,112.925,29.44,#N/A,#N/A
10/18/18,370.75,513,863.5,78.05,113.075,28.9,2.71,321.8
10/19/18,367,514.75,856.75,77.92,112.25,29.02,#N/A,#N/A
10/22/18,369.5,508,858.5,80.02,112.8,29.03,#N/A,#N/A
10/23/18,370.25,509,857.5,78.99,112.775,28.64,#N/A,#N/A
10/24/18,368.25,499.5,850.25,77.07,113.275,28.49,#N/A,#N/A
10/25/18,361,487.25,841.75,77.68,113.35,28.22,2.55,307.3
10/26/18,367.75,505.25,845,78.53,113.875,27.99,#N/A,#N/A
10/29/18,366.75,507.25,839,77.17,114.3,27.73,#N/A,#N/A
10/30/18,364.75,499.75,833.5,76.9,113.9,27.83,#N/A,#N/A
10/31/18,363.25,500.5,839,76.86,115.85,27.83,#N/A,#N/A
11/1/18,366.75,508,869,79.03,117.125,27.85,2.42,316.4
11/2/18,371.25,508.75,875.25,78.79,117.075,28.03,#N/A,#N/A
11/5/18,374,507.25,873,78.87,115.325,27.73,#N/A,#N/A
11/6/18,373.25,512,872,77.43,115.425,27.73,#N/A,#N/A
11/7/18,372.25,510.25,867.75,78.96,116.1,28.03,#N/A,#N/A
11/8/18,373.5,507.75,867.5,79.01,116.55,27.85,2.08,309.1
11/9/18,369.75,502,875.25,78.09,114.575,27.45,#N/A,#N/A
11/12/18,371.25,519.75,871.75,76.38,114.925,27.53,#N/A,#N/A
11/13/18,366.5,507.75,867.25,75.86,115.375,27.38,#N/A,#N/A
11/14/18,367,503,870.5,76.39,114.6,27.4,#N/A,#N/A
11/15/18,367.5,505.5,888.75,76.25,115.15,27.52,1.93,308.4
11/16/18,364.75,506.75,892.25,76.12,115.35,27.2,#N/A,#N/A
11/19/18,362.25,498.5,873.75,75.88,116.15,27.15,#N/A,#N/A
11/20/18,361.25,500.75,881,75.27,115.7,27.17,#N/A,#N/A
11/21/18,361.75,498.75,883,76.51,116.4,27.63,#N/A,#N/A
11/23/18,359,499.75,881,74.92,117.1,#N/A,#N/A,#N/A
11/26/18,356,507.5,862.25,77.4,116.925,26.79,#N/A,#N/A
11/27/18,356.5,498,875.5,76.77,116.7,26.86,#N/A,#N/A
11/28/18,360.5,497.5,890.5,77.76,116.775,27.43,#N/A,#N/A
11/29/18,360.25,496.5,887.25,76.64,116.6,27.38,1.88,311.4
11/30/18,366.5,515.75,894.75,77.16,116.925,27.52,#N/A,#N/A
12/3/18,371.25,515.75,905.75,78.91,116.875,28.27,#N/A,#N/A
12/4/18,374.25,519.25,911.75,78.77,117.775,28.6,#N/A,#N/A
12/5/18,374.25,514.5,913.5,80.11,118.3,28.54,#N/A,#N/A
12/6/18,372,505.25,909.5,78.02,117.95,28.41,1.87,314.2
12/7/18,374,519.5,916.75,80.23,117.9,28.44,#N/A,#N/A
12/10/18,374.25,514.75,909.75,79.88,117.575,28.46,#N/A,#N/A
12/11/18,375,509.75,915,80.02,118.375,28.66,#N/A,#N/A
12/12/18,376.25,515.25,920,79.97,119.125,28.97,#N/A,#N/A
12/13/18,375.5,527.75,907,79.41,119.45,28.75,1.89,310.5
12/14/18,376.75,527.75,900.5,79.6,119.575,28.42,#N/A,#N/A
12/17/18,384,535.25,904.75,78.54,119.025,28.09,#N/A,#N/A
12/18/18,385.5,532.75,907.75,77.85,119.775,28.33,#N/A,#N/A
12/19/18,381.75,522.5,900,76.71,119.725,28.39,#N/A,#N/A
12/20/18,375.25,523.5,893.5,75.06,120.225,28.13,1.81,309.7
12/21/18,378.5,514,884.75,73.18,120.875,27.82,#N/A,#N/A
12/24/18,377.75,516.5,884,72.55,120.875,27.67,#N/A,#N/A
12/26/18,373.25,510,870,73.5,121.35,27.28,#N/A,#N/A
12/27/18,374.5,510.5,869,72.06,122.925,27.06,1.91,308.8
12/28/18,375.5,511.5,882.75,72.19,124.075,27.27,#N/A,#N/A
12/31/18,375,503.25,882.5,72.2,124.8,27.3,#N/A,#N/A
1/2/19,375.75,506.75,894.75,70.84,123.525,27.65,#N/A,#N/A
1/3/19,379.75,513.75,900.25,70.83,123.225,27.93,1.65,315.3
1/4/19,383,517,909.5,72.52,121.925,28.16,#N/A,#N/A
1/7/19,382.25,516.75,912.25,72.75,123.2,28.01,#N/A,#N/A
1/8/19,380,517.75,906.25,71.67,125.3,27.93,#N/A,#N/A
1/9/19,382,520,911.5,73.13,124.8,28.07,#N/A,#N/A
1/10/19,376.25,513.75,895.5,72.85,124.875,27.69,1.96,317.8
1/11/19,378.25,519.5,899.25,72.49,124.975,27.92,#N/A,#N/A
1/14/19,378.5,514.25,890.75,72.99,125.425,28,#N/A,#N/A
1/15/19,371.25,511,893.25,72.36,126.95,27.84,#N/A,#N/A
1/16/19,374,512.5,894.5,73.27,127.825,27.83,#N/A,#N/A
1/17/19,380,517.75,907.75,74.37,127.1,28.12,1.91,313.7
1/18/19,381.75,517.75,916.75,73.89,126.525,28.36,#N/A,#N/A
1/22/19,379,521.25,909.25,73.13,125.125,28.41,#N/A,#N/A
1/23/19,378.75,526,915,73.52,125.55,28.73,#N/A,#N/A
1/24/19,377,521.5,916,73.14,125.35,28.86,1.66,333.9
1/25/19,380.25,520,925.25,74.13,126.05,29.38,#N/A,#N/A
1/28/19,379.75,518.75,923.25,73.85,126.4,29.65,#N/A,#N/A
1/29/19,377.25,513.25,919,74.15,126.475,29.46,#N/A,#N/A
1/30/19,381.25,516.75,921,74.36,126.15,29.77,#N/A,#N/A
1/31/19,376.5,516.5,915.25,74.4,124.8,29.52,1.68,329.5
2/1/19,378.25,524.25,917.75,73.64,125.45,29.24,#N/A,#N/A
2/4/19,379.25,525.75,918.5,72.76,125.725,29.48,#N/A,#N/A
2/5/19,380.75,527.25,920.25,73.4,126.7,29.73,#N/A,#N/A
2/6/19,380,526,921.75,73.66,126.4,30.25,#N/A,#N/A
2/7/19,376.5,513.25,913.25,72.81,126.3,30.16,1.78,304
2/8/19,374.25,517.25,914.5,72.55,127.375,30.22,#N/A,#N/A
2/11/19,372.75,518.25,905,70.55,127.825,29.59,#N/A,#N/A
2/12/19,378.25,520,917.5,69.78,126.825,29.68,#N/A,#N/A
2/13/19,378.75,522.25,916.5,69.86,125.95,29.34,#N/A,#N/A
2/14/19,374.75,507,903.5,70.13,126.125,29.24,2.25,378.2
2/15/19,374.75,504.25,907.5,70.22,126.625,29.3,#N/A,#N/A
2/19/19,369.75,489.75,900.75,70.41,127.875,29.09,#N/A,#N/A
2/20/19,370.75,480.75,902.5,70.28,128.325,29.31,#N/A,#N/A
2/21/19,375.5,486.5,911,72.19,127.625,29.84,2.26,380.4
2/22/19,375.25,486.75,910.25,71.84,128.675,29.86,#N/A,#N/A
2/25/19,370.5,466.75,911.75,71.93,128.55,29.71,#N/A,#N/A
2/26/19,366.25,460.25,903.75,70.85,129.575,29.44,#N/A,#N/A
2/27/19,363.75,461,903.5,71.19,129.4,29.15,#N/A,#N/A
2/28/19,362,452.5,897.5,71.74,129.95,29.31,2.44,397.7
3/1/19,364,454,899.25,72.73,129.55,29.3,#N/A,#N/A
3/4/19,365,446.75,903.25,71.97,128.35,29.13,#N/A,#N/A
3/5/19,366,454.25,901.25,73.45,128.825,29.27,#N/A,#N/A
3/6/19,362.5,440.5,889.75,73.05,128.9,29.03,#N/A,#N/A
3/7/19,356,431.5,890.75,71.9,128.95,28.92,1.83,303.3
3/8/19,354.75,432.75,883.75,73.49,129.675,28.9,#N/A,#N/A
3/11/19,352.5,422.25,877.75,73.2,129,28.89,#N/A,#N/A
3/12/19,356.5,446.25,884.75,74.85,126.65,29.24,#N/A,#N/A
3/13/19,357.25,440.25,889,75.72,126.675,29.18,#N/A,#N/A
3/14/19,361.5,448.25,889.5,74.3,127.4,28.82,1.95,308.9
3/15/19,373.25,462.25,909.25,75.5,129.1,28.68,#N/A,#N/A
3/18/19,371.5,456.75,905.75,75.27,128.325,28.69,#N/A,#N/A
3/19/19,371.25,456.5,904,75.65,129.125,28.49,#N/A,#N/A
3/20/19,371.5,464.75,906,75.5,129.575,28.52,#N/A,#N/A
3/21/19,376.25,466.5,910.5,77.18,129.9,28.35,1.84,313.3
3/22/19,378.25,466,903.75,76.58,129.725,27.91,#N/A,#N/A
3/25/19,379.75,469.5,906.5,77.73,127.575,28.07,#N/A,#N/A
3/26/19,377.25,469.25,900.75,77.89,126.9,27.9,#N/A,#N/A
3/27/19,373.75,469.5,887.5,76.95,126.25,28.07,#N/A,#N/A
3/28/19,374,464.5,889.5,75.87,126.525,28,1.83,305
3/29/19,356.5,457.75,884.25,77.61,125.7,27.74,#N/A,#N/A
4/1/19,361.75,462.75,895.5,77.36,126.175,27.95,#N/A,#N/A
4/2/19,361.5,464,900,77.27,126.275,28.34,#N/A,#N/A
4/3/19,362.75,471,898.75,77.05,125.775,28.18,#N/A,#N/A
4/4/19,365.25,470.75,906.5,77.32,127.55,28.58,1.82,310.4
4/5/19,362.5,467.75,899,78.25,126.05,28.52,#N/A,#N/A
4/8/19,360,465.25,898.75,78.92,125.8,28.25,#N/A,#N/A
4/9/19,360,459.5,898.75,78.09,125.9,28.42,#N/A,#N/A
4/10/19,361.75,458,902,77.62,125.875,28.44,#N/A,#N/A
4/11/19,360,460.5,895.25,76.98,126,28.35,1.79,305.7
4/12/19,361,464.5,895.25,78.11,126.55,28.33,#N/A,#N/A
4/15/19,362.75,459.5,898.75,76.49,126.3,28.18,#N/A,#N/A
4/16/19,359,445,888,77.94,127.15,28.09,#N/A,#N/A
4/17/19,358.25,447,879,78.11,126.925,27.83,#N/A,#N/A
4/18/19,358.5,444.25,880.5,77.31,128.525,28.17,1.83,301.7
4/22/19,354.75,435.75,877,77.19,128.5,28.08,#N/A,#N/A
4/23/19,351.25,438.75,862,76.57,128.325,27.18,#N/A,#N/A
4/24/19,346.75,432.25,855.25,75.77,126.775,27.05,#N/A,#N/A
4/25/19,347.5,434.75,859.25,76.97,124.05,26.76,1.86,303.5
4/26/19,351.25,435,853.75,76.75,124.55,26.65,#N/A,#N/A
4/29/19,352,426.75,847.5,76.13,124.775,27,#N/A,#N/A
4/30/19,353.25,418.5,841.25,75.98,123.75,26.71,#N/A,#N/A
5/1/19,360,425,839.5,75.91,113.875,26.7,#N/A,#N/A
5/2/19,362,433.25,830.5,74.65,113.675,26.35,1.8,292.4
5/3/19,363,428,829.5,74.78,113.425,26.19,#N/A,#N/A
5/6/19,355.75,428,817.5,72.65,112.275,25.97,#N/A,#N/A
5/7/19,358,430.5,817.75,72.28,112.275,26.6,#N/A,#N/A
5/8/19,355.25,431.25,814.25,71.45,111.075,26.5,#N/A,#N/A
5/9/19,344.5,421.75,800.25,70.23,111.95,26.13,1.92,286.1
5/10/19,342.5,419,797,68.45,112.45,26.29,#N/A,#N/A
5/13/19,347.5,431.25,791,65.45,109.75,26.11,#N/A,#N/A
5/14/19,360.5,439.25,817.75,66.76,109.5,26.5,#N/A,#N/A
5/15/19,369.5,448.75,835.5,66.35,109.675,26.74,#N/A,#N/A
5/16/19,379,467,839.75,66.8,110.475,27.22,2.07,298.9
5/17/19,383.25,465,821.75,65.99,111.275,26.72,#N/A,#N/A
5/20/19,389,478.25,831.75,67.91,111.35,#N/A,#N/A,#N/A
5/21/19,394.25,478.75,822,67.32,110.85,26.64,#N/A,#N/A
5/22/19,394.5,472.75,828.5,66.75,110.65,27.81,#N/A,#N/A
5/23/19,389.75,470.25,821.5,67.48,110.8,27.28,2.12,293.7
5/24/19,404.25,489.5,829.75,68.39,111.175,27.51,#N/A,#N/A
5/28/19,420.25,504.75,856,69.47,111.55,27.79,#N/A,#N/A
5/29/19,418.75,490.5,872,69.06,112.35,28.23,#N/A,#N/A
5/30/19,436.25,514.5,889,69.34,110.075,28.28,2.36,326.4
5/31/19,427,503,877.75,68.08,108.475,28.09,#N/A,#N/A
6/3/19,424.25,519.75,879,69.42,106.775,27.84,#N/A,#N/A
6/4/19,425.25,507.25,881.75,68.97,107.55,27.99,#N/A,#N/A
6/5/19,414.75,490.75,869.75,68.74,107.85,27.57,#N/A,#N/A
6/6/19,420.5,510,868.75,68.59,107.6,28.11,2.19,317.4
6/7/19,415.75,504.5,856.25,65.59,106.925,27.73,#N/A,#N/A
6/10/19,415.75,507.5,858.5,65.99,109.7,27.73,#N/A,#N/A
6/11/19,427.75,518,859.25,65.65,110.675,27.57,#N/A,#N/A
6/12/19,430,526.25,878,66.57,109.65,27.91,#N/A,#N/A
6/13/19,442,535.5,888,66.83,109.05,28.37,2.26,330.7
6/14/19,453,538.5,896.75,65.94,108.775,27.96,#N/A,#N/A
6/17/19,454.75,539.5,912.75,65.63,109.45,28.54,#N/A,#N/A
6/18/19,449.75,531.5,913.5,65.32,109.45,28.73,#N/A,#N/A
6/19/19,441,522.25,903.25,65.38,108.5,28.77,#N/A,#N/A
6/20/19,450,526.5,915.5,63.21,108.175,28.99,2.07,332
6/21/19,442.25,526,902.75,61.19,106.55,28.84,#N/A,#N/A
6/24/19,446.75,538,909,62.3,106.925,28.75,#N/A,#N/A
6/25/19,447.5,535.75,903.5,62.2,107.75,28.4,#N/A,#N/A
6/26/19,443.25,543.75,894.25,63.49,109,28.21,#N/A,#N/A
6/27/19,440,547.5,887.75,62.99,110.575,28.21,1.95,321.2
6/28/19,420.25,528,899.75,63.15,110.5,28.64,#N/A,#N/A
7/1/19,412,514,885.5,63.17,104.1,27.73,#N/A,#N/A
7/2/19,413.5,503.5,876.25,63.77,104.1,27.43,#N/A,#N/A
7/3/19,433,518,885.25,63.75,105.45,27.8,#N/A,#N/A
7/5/19,434,519.25,872.25,63.44,107,27.18,#N/A,#N/A
7/8/19,438.5,516.75,875.25,62.33,106.15,27.61,#N/A,#N/A
7/9/19,431.75,509.75,882.75,60.23,108.125,27.64,#N/A,#N/A
7/10/19,434.25,511.75,893,63.54,107.625,27.72,#N/A,#N/A
7/11/19,447.75,536.25,896.25,62.89,107.875,27.81,1.55,315.4
7/12/19,449.5,536.25,906.75,62.36,108.475,27.93,#N/A,#N/A
7/15/19,441,507.75,901.75,63.7,108.5,27.91,#N/A,#N/A
7/16/19,435.25,507.5,887.75,62.33,108.225,27.61,#N/A,#N/A
7/17/19,436,505.5,882.5,61.89,108.125,27.31,#N/A,#N/A
7/18/19,424.5,493.5,881.25,60.78,107.4,27.26,1.61,311
7/19/19,430.75,502.5,901.5,62.25,107.6,27.73,#N/A,#N/A
7/22/19,422.25,487.25,888.25,62.79,108.45,27.35,#N/A,#N/A
7/23/19,425.5,487.25,885.75,63.29,109.05,27.64,#N/A,#N/A
7/24/19,424,497.75,891,63.89,108.9,27.92,#N/A,#N/A
7/25/19,418.5,499.5,882.5,63.81,108.65,27.9,1.61,307.9
7/26/19,414.5,496,883.25,64.24,108.65,28.09,#N/A,#N/A
7/29/19,417,503.5,885.75,63.77,108.65,28.06,#N/A,#N/A
7/30/19,411.25,497.25,878.75,62.87,108.1,27.93,#N/A,#N/A
7/31/19,400.25,487.25,864,63.22,106.9,27.38,#N/A,#N/A
8/1/19,392.75,475.75,847,61.84,107.875,27.42,1.76,297.6
8/2/19,399.5,490.75,850.25,58.94,107.65,27.94,#N/A,#N/A
8/5/19,405.25,494.5,850.25,57.91,107.8,27.5,#N/A,#N/A
8/6/19,404,484,847.75,58.27,107.125,27.18,#N/A,#N/A
8/7/19,406.5,488.25,848.75,58.58,107.6,27.64,#N/A,#N/A
8/8/19,411,498.5,865,59.54,107.95,28.64,1.76,299.8
8/9/19,410.25,499.5,873.75,59.05,108.05,29.2,#N/A,#N/A
8/12/19,385.25,471.75,861.5,58.03,105.05,29.28,#N/A,#N/A
8/13/19,366,472,872,59.34,100.55,28.8,#N/A,#N/A
8/14/19,359,473.75,861,59.61,100.2,28.92,#N/A,#N/A
8/15/19,360.75,469,858,59.66,100.2,29.19,1.78,294.8
8/16/19,371,470.75,867.25,60.08,99.925,29.25,#N/A,#N/A
8/19/19,365,465.5,854,59.18,100.2,28.81,#N/A,#N/A
8/20/19,359.5,460,855.75,59.17,101.8,28.56,#N/A,#N/A
8/21/19,362.5,462.5,860.5,59.87,102.675,28.86,#N/A,#N/A
8/22/19,363.25,467.25,856,58.87,104.975,28.67,1.73,295.7
8/23/19,359.75,475.25,843.25,57.97,104.625,28.47,#N/A,#N/A
8/26/19,358.5,473,853.75,57.66,105.475,28.45,#N/A,#N/A
8/27/19,357,473.75,846.25,57.54,104.75,27.76,#N/A,#N/A
8/28/19,362.75,472.25,852.75,58.35,105.075,27.86,#N/A,#N/A
8/29/19,359.75,469.75,856.25,58.88,105.65,28.12,1.66,295
8/30/19,358,451.25,857,59.05,105,28.39,#N/A,#N/A
9/3/19,349.75,447.25,856.5,58.31,99.275,28.62,#N/A,#N/A
9/4/19,346,456.25,862.5,58.77,99.025,28.59,#N/A,#N/A
9/5/19,346.5,464,849.75,59.16,97.875,28.21,1.79,293.2
9/6/19,342.5,460.25,845,58.73,94.875,28.21,#N/A,#N/A
9/9/19,340.75,474.5,845,59.12,94.2,28.01,#N/A,#N/A
9/10/19,348.5,484.5,859.25,59.5,96.15,28.1,#N/A,#N/A
9/11/19,348.25,477.5,854,59.37,98.5,28.4,#N/A,#N/A
9/12/19,354.5,485.75,883,62.25,98.725,28.76,1.73,300.1
9/13/19,355.5,485.75,884.75,61.63,98.075,29.04,#N/A,#N/A
9/16/19,374,488.75,900,61.59,98,29.89,#N/A,#N/A
9/17/19,368,484.25,893.75,60.12,99.35,29.6,#N/A,#N/A
9/18/19,371.25,489.5,888.75,59.36,100.375,29.62,#N/A,#N/A
9/19/19,372.75,488,893,58.99,99.8,29.56,1.7,294.7
9/20/19,370.75,484.25,882.75,59.13,99.35,29.03,#N/A,#N/A
9/23/19,373.25,483,892.5,59.83,101.85,28.94,#N/A,#N/A
9/24/19,374.75,481.75,894.25,59.32,102.125,28.95,#N/A,#N/A
9/25/19,374.25,477.25,889.25,59.37,103,28.79,#N/A,#N/A
9/26/19,372.5,484.25,888.5,59.2,102.95,28.76,1.58,293.3
9/27/19,371.5,487.25,883,59.82,105.025,28.37,#N/A,#N/A
9/30/19,388,495.75,906,59.75,104.575,28.74,#N/A,#N/A
10/1/19,392.5,498.75,919.5,59.9,104.625,28.68,#N/A,#N/A
10/2/19,387.75,489,913.75,60.25,106.05,29.01,#N/A,#N/A
10/3/19,388.75,488.75,911.75,60.52,106.8,29.69,1.78,308.9
10/4/19,384.75,490.5,916.25,60.59,107.35,29.66,#N/A,#N/A
10/7/19,387,489.25,915.25,60.75,108.25,29.86,#N/A,#N/A
10/8/19,395.75,500.25,920.5,60.24,108.175,29.62,#N/A,#N/A
10/9/19,394.25,500.25,923.75,61.01,108.475,29.51,#N/A,#N/A
10/10/19,380.25,493,923.5,61.42,108.725,29.58,1.8,313.8
10/11/19,397.75,508,936,63.88,109.45,29.77,#N/A,#N/A
10/14/19,397.75,511,940.5,62.22,110.625,#N/A,#N/A,#N/A
10/15/19,393.25,507,934,63.53,111,#N/A,#N/A,#N/A
10/16/19,391.75,513.25,928,64.54,112.35,30.2,#N/A,#N/A
10/17/19,394.75,525.5,931.5,64.99,112.4,30.19,1.7,312.8
10/18/19,391,532.25,934,65.16,110.475,30.16,#N/A,#N/A
10/21/19,387.25,523.5,933.25,64.56,110.95,30.28,#N/A,#N/A
10/22/19,388,518,934,64.67,109.875,30.77,#N/A,#N/A
10/23/19,387.75,520.75,933.75,64.95,110.2,30.5,#N/A,#N/A
10/24/19,386.75,516,933.25,64.65,110.425,31.26,1.67,306.6
10/25/19,386.75,517.75,920.25,64.9,111.975,30.89,#N/A,#N/A
10/28/19,384,511.75,920.75,64.79,112.875,30.7,#N/A,#N/A
10/29/19,386.25,511.5,918.25,64.72,113.35,30.92,#N/A,#N/A
10/30/19,390.75,509.25,916,65.7,113.375,30.91,#N/A,#N/A
10/31/19,390,508.75,916.75,64.44,111.675,30.67,1.67,305.9
11/1/19,389.25,516,924.25,64.23,119.525,30.95,#N/A,#N/A
11/4/19,383.25,509.75,925.75,63.66,120.075,31.8,#N/A,#N/A
11/5/19,381.75,515.25,921.75,63.81,119.45,31.5,#N/A,#N/A
11/6/19,378.75,516.75,915,63.69,119,31.67,#N/A,#N/A
11/7/19,375.25,512.5,925,64.35,119,31.35,1.6,307.1
11/8/19,377.25,510.25,919.5,64.72,119.25,31.42,#N/A,#N/A
11/11/19,373.25,505.75,905,64.29,119.875,#N/A,#N/A,#N/A
11/12/19,377.75,517,905.75,64.74,119.75,30.78,#N/A,#N/A
11/13/19,375.25,509,902.5,64.22,118.1,30.28,#N/A,#N/A
11/14/19,375.75,507.75,900.25,64.27,119.075,30.53,1.53,304.6
11/15/19,371.25,502.75,918.25,64.86,119.1,30.18,#N/A,#N/A
11/18/19,367.75,507.25,910.25,64.21,118.7,30.39,#N/A,#N/A
11/19/19,370,512,911.5,63.44,118.775,30.71,#N/A,#N/A
11/20/19,366.75,515.5,905,62.24,119.3,30.83,#N/A,#N/A
11/21/19,368.5,509,901,61.84,119.325,29.89,1.54,303
11/22/19,368.75,515.25,897,63.42,118.675,30.08,#N/A,#N/A
11/25/19,370.5,531,892.5,64.69,119.7,29.64,#N/A,#N/A
11/26/19,367.5,530.25,884.25,64.9,120.4,29.42,#N/A,#N/A
11/27/19,362.75,528.5,882,64.91,121.425,29.69,1.5,295.8
11/29/19,371.25,547.5,876.75,64.4,121.2,#N/A,#N/A,#N/A
12/2/19,373.5,543.25,870.5,63.85,120.75,29.28,#N/A,#N/A
12/3/19,372,530.5,871,63.1,120.55,29.32,#N/A,#N/A
12/4/19,368.75,535,878,63.17,119.45,29.59,#N/A,#N/A
12/5/19,365.5,532,884.25,63.51,119.925,29.83,1.62,302.5
12/6/19,366.5,532.5,889.5,65,120.2,30.55,#N/A,#N/A
12/9/19,365.75,532,897.25,65.38,120.175,30.92,#N/A,#N/A
12/10/19,363.25,534.75,901.25,65.93,119.875,31,#N/A,#N/A
12/11/19,357.75,530.75,893.5,65.88,120.575,31.01,#N/A,#N/A
12/12/19,367,539.25,898.25,67.17,120.425,31.81,1.51,295.2
12/13/19,366.25,539.25,907.5,66.8,122.375,32.17,#N/A,#N/A
12/16/19,388,549.75,922,66.97,122.3,32.72,#N/A,#N/A
12/17/19,390,556.25,928.75,66.44,122.225,33.65,#N/A,#N/A
12/18/19,387,548.25,928.5,66.74,122.25,33.26,#N/A,#N/A
12/19/19,386.5,545.25,924.5,67.58,122.125,33.62,1.55,299.4
12/20/19,387.75,542.25,928.25,67.96,122.225,33.62,#N/A,#N/A
12/23/19,388.75,539.5,934,68.61,122.4,33.6,#N/A,#N/A
12/24/19,387.5,541,936.5,68.7,122.65,33.69,#N/A,#N/A
12/26/19,388.5,549,937.75,68.7,123.275,34.21,1.53,300.5
12/27/19,390,556.25,929.5,68.92,123.5,34.56,#N/A,#N/A
12/30/19,388.25,556,939.5,69.56,124.1,34.99,#N/A,#N/A
12/31/19,387.75,558.75,943,69.05,124.7,34.31,#N/A,#N/A
1/2/20,391.5,560.25,944.25,69.27,125.775,35.24,1.68,304.6
1/3/20,386.5,554.5,930.5,69.2,124.725,35.08,#N/A,#N/A
1/6/20,384.75,550,932.75,70.04,127.275,34.52,#N/A,#N/A
1/7/20,384.5,550.25,935,69.83,126.525,34.62,#N/A,#N/A
1/8/20,384.25,552.75,938.25,69.96,126.35,34.44,#N/A,#N/A
1/9/20,383.25,562.25,933.75,70.69,126.725,34.51,1.96,317.8
1/10/20,385.75,564.5,935,71.31,127.425,34.22,#N/A,#N/A
1/13/20,389.5,562.25,929.25,71.53,126.55,33.83,#N/A,#N/A
1/14/20,389,568.5,928.5,71.38,126.85,33.94,#N/A,#N/A
1/15/20,387.5,573.25,928.75,70.32,126.6,33.17,#N/A,#N/A
1/16/20,375.5,565.25,924,70.22,126.125,32.9,1.91,313.7
1/17/20,389.25,570.5,929.75,71.25,126.35,33.22,#N/A,#N/A
1/21/20,387.5,581.5,916,69.24,126.375,32.63,#N/A,#N/A
1/22/20,388.75,577.75,913.75,71.13,126.175,32.9,#N/A,#N/A
1/23/20,393.75,580.5,909.5,70.03,124.675,32.35,1.82,311.3
1/24/20,387.25,573.5,902,69.4,124.85,31.9,#N/A,#N/A
1/27/20,380.5,572.25,897.25,69.51,122.25,31.4,#N/A,#N/A
