Year,State,Commodity,Data Item,Number of Acres
2014,OTHER STATES,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",60
2014,OTHER STATES,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",63.1
2014,OTHER STATES,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0
2014,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",33.6
2014,OTHER STATES,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE",854
2014,OTHER STATES,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE",0
2014,OTHER STATES,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","1,556"
2014,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",71
2014,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",154
2014,PENNSYLVANIA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.65
2014,PENNSYLVANIA,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.248
2014,PENNSYLVANIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",58
2014,PENNSYLVANIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49
2014,PENNSYLVANIA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,445"
2014,PENNSYLVANIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",65
2014,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",117
2014,SOUTH CAROLINA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",912
2014,SOUTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2014,SOUTH CAROLINA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,800"
2014,SOUTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
2014,SOUTH CAROLINA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,100"
2014,SOUTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",52
2014,SOUTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",52
2014,SOUTH DAKOTA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,420"
2014,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148
2014,SOUTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",18
2014,SOUTH DAKOTA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.09
2014,SOUTH DAKOTA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",31
2014,SOUTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",93
2014,SOUTH DAKOTA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",63
2014,SOUTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45
2014,SOUTH DAKOTA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,679"
2014,SOUTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55.5
2014,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168
2014,TENNESSEE,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",878
2014,TENNESSEE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2014,TENNESSEE,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,151"
2014,TENNESSEE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",66
2014,TEXAS,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE",0
2014,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148
2014,TEXAS,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",645
2014,TEXAS,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.2
2014,TEXAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",38
2014,TEXAS,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,620"
2014,TEXAS,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,360"
2014,TEXAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",61
2014,TEXAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.5
2014,TEXAS,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",37.9
2014,TEXAS,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,493"
2014,TEXAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",30
2014,UTAH,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",83
2014,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160
2014,UTAH,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",69
2014,UTAH,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE",990
2014,UTAH,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",50.3
2014,VERMONT,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.59
2014,VERMONT,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.31
2014,VIRGINIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",79
2014,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145
2014,VIRGINIA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,239"
2014,VIRGINIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",78
2014,VIRGINIA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","4,450"
2014,VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.5
2014,VIRGINIA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,370"
2014,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2014,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",60
2014,WASHINGTON,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,200"
2014,WASHINGTON,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,150"
2014,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215
2014,WASHINGTON,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.88
2014,WASHINGTON,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","1,936"
2014,WASHINGTON,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,100"
2014,WASHINGTON,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",100
2014,WASHINGTON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",70
2014,WASHINGTON,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","1,900"
2014,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48.2
2014,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149
2014,WEST VIRGINIA,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP", (NA)
2014,WEST VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51
2014,WEST VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",64
2014,WISCONSIN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",47
2014,WISCONSIN,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE",0
2014,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156
2014,WISCONSIN,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.54
2014,WISCONSIN,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.286
2014,WISCONSIN,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE", (D)
2014,WISCONSIN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2014,WISCONSIN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44
2014,WISCONSIN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",65
2014,WYOMING,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",107
2014,WYOMING,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE",0
2014,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138
2014,WYOMING,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",59
2014,WYOMING,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",27.8
2014,WYOMING,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",38
2013,US TOTAL,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",71.3
2013,US TOTAL,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,742"
2013,US TOTAL,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,628"
2013,US TOTAL,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.1
2013,US TOTAL,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",822
2013,US TOTAL,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",19.5
2013,US TOTAL,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.53
2013,US TOTAL,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","1,962"
2013,US TOTAL,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,446"
2013,US TOTAL,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.31
2013,US TOTAL,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",28.9
2013,US TOTAL,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",90
2013,US TOTAL,MUSTARD,"MUSTARD - YIELD, MEASURED IN LB / ACRE",846
2013,US TOTAL,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",64.1
2013,US TOTAL,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","4,001"
2013,US TOTAL,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","1,960"
2013,US TOTAL,RAPESEED,"RAPESEED - YIELD, MEASURED IN LB / ACRE","1,141"
2013,US TOTAL,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,694"
2013,US TOTAL,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",27.4
2013,US TOTAL,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE","1,232"
2013,US TOTAL,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",59.6
2013,US TOTAL,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44
2013,US TOTAL,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",28.4
2013,US TOTAL,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",33.8
2013,US TOTAL,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,380"
2013,US TOTAL,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,033"
2013,US TOTAL,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",47.1
2013,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147
2013,ALABAMA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",789
2013,ALABAMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2013,ALABAMA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,550"
2013,ALABAMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.5
2013,ALABAMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",69
2013,ALASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",33.3
2013,ALASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",37.5
2013,ARIZONA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",118
2013,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177
2013,ARIZONA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,445"
2013,ARIZONA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",75
2013,ARIZONA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",99.4
2013,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",186
2013,ARKANSAS,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,133"
2013,ARKANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",73
2013,ARKANSAS,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,560"
2013,ARKANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",102
2013,ARKANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.5
2013,ARKANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",62
2013,CALIFORNIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2013,CALIFORNIA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","2,300"
2013,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191
2013,CALIFORNIA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,628"
2013,CALIFORNIA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",5.98
2013,CALIFORNIA,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",85
2013,CALIFORNIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2013,CALIFORNIA,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","8,480"
2013,CALIFORNIA,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE","2,000"
2013,CALIFORNIA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",43.4
2013,CALIFORNIA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,296"
2013,CALIFORNIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",82.5
2013,COLORADO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",133
2013,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131
2013,COLORADO,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",25
2013,COLORADO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2013,COLORADO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",24
2013,COLORADO,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",33.5
2013,COLORADO,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE",860
2013,COLORADO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",25.3
2013,CONNECTICUT,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.254
2013,CONNECTICUT,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE", (D)
2013,DELAWARE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",78
2013,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166
2013,DELAWARE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.5
2013,DELAWARE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",64
2013,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133
2013,FLORIDA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",661
2013,FLORIDA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,950"
2013,FLORIDA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2013,FLORIDA,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",34.6
2013,FLORIDA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",59
2013,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175
2013,GEORGIA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",831
2013,GEORGIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2013,GEORGIA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","4,430"
2013,GEORGIA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",27
2013,GEORGIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",50
2013,GEORGIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.5
2013,GEORGIA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","1,750"
2013,GEORGIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",60
2013,HAWAII,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",78.9
2013,IDAHO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",93
2013,IDAHO,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,850"
2013,IDAHO,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,460"
2013,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181
2013,IDAHO,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.62
2013,IDAHO,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","1,740"
2013,IDAHO,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,300"
2013,IDAHO,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",100
2013,IDAHO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",73
2013,IDAHO,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","2,200"
2013,IDAHO,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",36.2
2013,IDAHO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",82.2
2013,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178
2013,ILLINOIS,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.12
2013,ILLINOIS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",69
2013,ILLINOIS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",94
2013,ILLINOIS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50
2013,ILLINOIS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",67
2013,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177
2013,INDIANA,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",50
2013,INDIANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",71
2013,INDIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.5
2013,INDIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",73
2013,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164
2013,IOWA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.07
2013,IOWA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2013,IOWA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.5
2013,IOWA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",52
2013,KANSAS,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",47
2013,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126
2013,KANSAS,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",757
2013,KANSAS,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.41
2013,KANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",42
2013,KANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",59
2013,KANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37
2013,KANSAS,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,262"
2013,KANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",38
2013,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170
2013,KENTUCKY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50
2013,KENTUCKY,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,147"
2013,KENTUCKY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",75
2013,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173
2013,LOUISIANA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,223"
2013,LOUISIANA,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,300"
2013,LOUISIANA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",107
2013,LOUISIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.5
2013,LOUISIANA,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",30.5
2013,LOUISIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",58
2013,MAINE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",53
2013,MAINE,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.298
2013,MAINE,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",67
2013,MARYLAND,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",85
2013,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158
2013,MARYLAND,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.5
2013,MARYLAND,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",67
2013,MASSACHUSETTS,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.225
2013,MASSACHUSETTS,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE", (D)
2013,MICHIGAN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",52
2013,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155
2013,MICHIGAN,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.02
2013,MICHIGAN,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.302
2013,MICHIGAN,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",60
2013,MICHIGAN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2013,MICHIGAN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.5
2013,MICHIGAN,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",26.2
2013,MICHIGAN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",75
2013,MINNESOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",69
2013,MINNESOTA,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,950"
2013,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159
2013,MINNESOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",19
2013,MINNESOTA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.25
2013,MINNESOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",57
2013,MINNESOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42
2013,MINNESOTA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",26
2013,MINNESOTA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,669"
2013,MINNESOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",56.7
2013,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176
2013,MISSISSIPPI,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,203"
2013,MISSISSIPPI,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,700"
2013,MISSISSIPPI,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,400"
2013,MISSISSIPPI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",94
2013,MISSISSIPPI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2013,MISSISSIPPI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",58
2013,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136
2013,MISSOURI,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",968
2013,MISSOURI,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2
2013,MISSOURI,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",53
2013,MISSOURI,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,030"
2013,MISSOURI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",82
2013,MISSOURI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2013,MISSOURI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",57
2013,MONTANA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",52
2013,MONTANA,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,540"
2013,MONTANA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,760"
2013,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115
